user_id,kyc_speed_sec,account_age_days,is_high_risk_career,is_high_risk_income,career_income_risk,career_freq,is_app_user,reg_hour,reg_is_night,reg_is_weekend,reg_to_kyc1_days,twd_dep_count,twd_dep_sum,twd_dep_mean,twd_dep_std,twd_dep_max,twd_wit_count,twd_wit_std,twd_wit_max,twd_net_flow,twd_withdraw_ratio,twd_smurf_flag,twd_wit_ip_ratio,crypto_dep_count,crypto_dep_mean,crypto_dep_max,crypto_wit_count,crypto_wit_sum,crypto_wit_mean,crypto_wit_max,crypto_currency_diversity,crypto_protocol_diversity,crypto_wallet_hash_nunique,crypto_internal_count,crypto_internal_peer_count,crypto_wit_ip_ratio,trading_mean,trading_max,trading_buy_ratio,trading_market_order_ratio,swap_count,swap_sum,ip_unique_count,ip_night_ratio,ip_max_shared,fund_stay_sec,pagerank_score,connected_component_size,total_tx_count,first_to_last_tx_days,weekend_tx_ratio,dep_to_first_wit_hours,twd_to_crypto_out_ratio,tx_amount_cv,rapid_kyc_then_trade,crypto_out_in_ratio,same_day_in_out_count,tx_interval_mean,tx_interval_std,tx_interval_min,tx_interval_median,amount_p90_p10_ratio,active_days,w_tox_max,w_tox_mean,w_tox_std,toxic_w_ratio,toxic_w_count,ip_tox_max,relation_blacklist_ratio,relation_blacklist_count,neighbor_tox_mean,neighbor_tox_max,toxic_neighbor_count,n_neighbors,if_score,hbos_score,lof_score
161390,,-0.24487677,,,,,,,,,,,,,,,,,,-0.12661554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088779345,,,3.470057,0.6821617,0.536017,0.07984061,,,,,0.9245498,0.10422527,,,-0.26290718,,
162146,,-0.36222348,,,,-0.30811754,,,,,,,,,,,,,,-0.4663103,,,,,,,,,,,,,,,,,,,,,,-0.23509675,,,,,,,,,0.1722009,,,,,,,,,,0.16409054,,,-0.2238368,-0.5079821,,,,,,,-0.64929754,,,,,-0.15057065,
163217,,-0.22926825,,,,-0.202324,,,,,,,-0.111366384,,,,,,,-0.18610507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25859365,,,3.4417021,0.2062243,0.16285789,,,,,,-0.4379127,,,,-0.10850538,,
163499,,-0.27859196,,,,-0.29532135,,,,0.16713329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15711653,,,,,,,,,,-0.26157346,,,,1.3934427,,,,,,,-0.4523831,-0.15012117,,,-0.20468023,-0.15792227,
163778,-0.13255921,-0.2941104,,,,-0.1961169,,,,,,,-0.110734515,,,,,,,-0.17153582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13079685,,,,,,,,,,,-1.5338682,0.16706517,,,,,,,-0.66350186,,,,-0.15939477,,
165256,,-0.49842092,,,,,,-0.50080967,,,,,,,,,,,,-0.40853658,,,,,,,,,,,,,,,,,,,,,,-0.20480375,,,,,,,,,-0.5575596,,,,,,,,,,-0.2708568,,,-0.29079464,-0.81556773,,,,,,,-0.77124214,,,,-0.3748517,,
166397,0.15180123,-0.13983795,,,,,,,,,,,,-0.17727004,,,,,,,,,,,-0.24913596,-0.3110319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13576719,,,-0.15088437,0.24913916,0.387608,,,,,,0.6327549,,,,,,
167306,,-0.28293478,,,,0.09398992,,,,,,,-0.09435758,,,,,,,-0.17913724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11742898,,,,,,,,,,-0.20878635,,,-0.14173892,1.3992484,,,,,,,-0.4683873,-0.14659701,,,,,
167922,,-0.1252007,,,,0.24886113,,,,,,,,,,,,,0.12680587,,,,,,-0.21811566,-0.21142893,,0.18688765,,,,,,,,,,,,,,,,,,,,,,,-0.15705924,,,,,,,,,,,,,0.546939,0.27312338,,,,,,,0.747613,,,,,,
170642,,-0.22817735,,,,,,,,,,,,,,,,,,-0.18100429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10702394,,,0.17265446,,,,,,-0.15282862,,,,,-0.17400317,1.2291038,,,,,,,-0.5742753,-0.14279218,,,-0.2795183,,
171631,-0.24106087,-0.40468618,,,,,,,,,,,,,,,,,-0.16326585,-0.46580377,,,,,,,,,,,,,,,,,,,,,,-0.23489499,,,,,,,,,-0.58703417,,,,,,,,,,,,,-0.25436974,-0.68169856,,,,,,,-0.6917199,,,,-0.15229766,,
171736,,-0.52693623,,,,-0.2496308,,,,,,,,,,,,,,-0.40920416,,,,,,,,,,,,,,,,,,,,,,-0.22962266,,,,,,,,,0.1641114,,,,,,,,,,-0.2602529,,,-0.21952595,-0.606883,,,,,,,-0.701634,,,,-0.20780645,,
172220,,-0.37398237,,,,,,,,,,,,,,,,,,0.17516999,,,,,,,,,,,,,,,,,,,,,,-0.14006436,,-0.27961072,,,,,,,-0.6429913,,,,,,,,,-0.12571037,-0.45079234,,,-0.1424576,-0.5486944,,,,,,,-0.5612262,,,,,,
172444,,-0.2736079,,,,-0.2396361,,,,,,,,,,,,,,-0.22485337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3538296,,,,,,,,,,-0.2993728,,,0.21185267,-0.33060312,,,,,,,-0.56680053,-0.1587032,,,-0.18574896,,
174687,,-0.2897219,,,,-0.18669568,,-0.4310803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20888613,,-0.23946619,,,,,,,-0.44412938,,,,,,,,,,,,,-0.2153695,1.1021863,,,,,,,-0.6200493,-0.20904434,,,,,
175925,,-0.20358537,,,,,,,,,,,,,,,,,,,-0.0847254,,,,,,,,,,,,,,,,,,,0.16099234,,-0.15784593,,,,,,,,,0.21804151,,0.09142083,,,,,,,,-0.26598114,,,-0.13403897,-0.37608734,,,,,,,-0.57968366,,,,,,
177584,,-0.26359954,,,,-0.17136408,,-0.26655197,,,,,,,,,,,,,,,,,,,,0.15460134,,,,,,,,,,,,0.16248637,,,,,,,,,,,,,0.16699323,,,,,,,,-0.27285448,,,3.599562,0.35161138,,,,,,,-0.3589546,,,,,,
177869,,-0.1695412,,,,,,,,,,,,,,,,,,,,,,,-0.12204995,-0.17263584,,,,,,,,,,,,,,,,0.13144785,,,,,,,,,-0.2569911,,,,,,,,,,0.13437566,,,1.0250604,0.35917395,,,,,,,0.6203936,,,,-0.121505275,,
178214,,-0.35413587,,,,,,,,,,,,,,,,,,-0.20433328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09861511,-0.18711513,,-0.21420942,,,-0.18849042,-0.671083,,,,,,,-0.6448568,-0.14041734,,,-0.31766784,,
179001,-0.26605463,-0.4795956,,,,-0.2561564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21762347,,,,,,,,,0.16074516,,,,,,,,,,-0.26063576,,,-0.20505692,-0.5474804,,,,,,,-0.69696575,,,,-0.36096692,,
184479,-0.26682565,-0.29630482,,,,-0.22977279,,,,,,,,,,,,,,0.15556847,,,,,-0.19089898,-0.35082564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3438336,,,,-0.1984125,,,,,,,-0.6341259,,,,-0.14444163,,
186070,,-0.30376405,,,,,,,,,,,-0.107950516,,,,,,,-0.17837079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14970379,,,,,,,,,,-0.12867454,,,-0.15133144,1.4676666,,,,,,,-0.4879913,-0.14395282,,,-0.4084102,,
186976,-0.13401449,-0.29011583,,,,-0.29530227,,,,,,,,,,,,,,-0.2230755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13801898,,,,,,-0.12870345,,,,,-0.17212003,1.4001992,,,,,,,-0.5398132,-0.14283216,,,,,
187479,,-0.21856827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24859767,,,,,,-0.15265295,,0.14622988,,,-0.16729546,-0.35294378,,,,,,,-0.62239987,-0.16386542,,,-0.10916434,0.106558315,
187656,,-0.18115595,,,,0.17817545,,-0.5169148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19064131,,,,,,,,,,,-0.38063297,,,,,,,,-0.16550264,,-0.3383109,,,,0.7225096,,,,,,,-0.53434354,-0.16289082,,,,,
188911,,-0.1375545,,,,,,,,,,,-0.12333155,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18139404,,-0.17600267,,,,,,,,,0.21276554,,0.16592947,,,,,,,,-0.21389674,,,,-0.33276415,,,,,,,-0.5479223,,,,0.1254113,,
192313,,-0.23157057,,,,,,,,,,,,,,,,,0.14160863,,,,,,-0.4130962,-0.5064262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13063422,0.2592131,,,,-0.42524815,,,,,,,-0.50337255,-0.20191413,,,-0.13715081,,
193096,,-0.3087638,,,,-0.23197493,,,,,,,,,,,,,,,,,,,-0.19285391,-0.192058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40261182,,,,-0.9887744,,,,,,,-0.5276404,-0.17628689,,,-0.39653674,-0.33380243,
193385,,-0.38356665,,,,-0.3118477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1692146,,-0.09814169,,,,,,,,-0.122591175,,,-0.13972847,1.3286065,,,,,,,-0.5029767,-0.17284194,,,-0.33629215,,
194640,-0.22018193,-0.2449371,,,,-0.28014922,,,,,,,,,,,,,,-0.18482377,,,,,,,,,,,,,,,,,,,,0.18037981,,,,,,,,,,,,,,,,,,,,,-0.2204132,,,-0.16372144,1.3197868,,,,,,,-0.52804834,-0.14684388,,,,,
195577,,-0.11571972,,,,,,-0.19136852,,,,,,,,,,,,,,,,,-0.13930078,-0.14177032,,,,,,,,,,,,,,,,0.25421935,,,,,,,,,,,,,,,,,-0.14912432,,,,,3.6995318,0.20533925,,,,,,,0.6422318,,,,,0.11640214,
196235,,-0.21819182,,,,,,,,,,,-0.11499967,,,,,,,-0.11746321,,,,,,,,,,,,,,,,,,,,,,0.13050462,,,,,,,,,,,,,,,,,,,-0.1665342,,,3.504487,0.6245364,0.5334733,,,,,,0.92861384,,,,-0.1674593,,
196305,,-0.16872515,,,,,,,,,,,,,,,,,,-0.24064618,,,,,-0.1426635,-0.14241837,,,,,,,,,,,,,,0.16919418,,,,,,,,,,,,,-0.14200461,,,,,,,,-0.3615011,,,,-0.5819816,,,,,,,-0.5634311,-0.1410444,,,,,
197061,,-0.34777796,,,,-0.24138656,,-0.45253897,,,,,,,,,,,,-0.4556889,,,,,,,,,,,,,,,,,,,,,,-0.28548455,,,,,,,,,-0.4346372,,,,,,,,,-0.2479798,,,,-0.29658344,-0.6981076,,,,,,,-0.7601096,,,,,,
198083,,,,-0.122263074,,-0.19457233,,,,,,,,,,,,,,,,,,,,-0.22191326,,,,,,,,,,,,,,,,,,-0.15882906,,,,,,,,,-0.1269786,,,,,,,,0.14937979,,,3.6660345,0.22589901,,,,,,,0.77916986,,,,,0.10874843,
198407,,-0.35154176,,,,-0.23559201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18689674,,,,,,,0.12176489,,,,,,,,,,-0.1912725,,,-0.1850201,1.2650119,,,,,,,-0.56237566,-0.1883355,,,-0.1825486,,
201968,,-0.14419526,,,,0.093163416,,,,,,,-0.1628867,,,,,,,-0.1452595,,,,,,,,,-0.09478072,,,,,,,,,,,,,0.1160826,,,,,,,,,,,,,,,,,,,-0.2648553,,,3.6013963,0.42410502,,,,,,,0.6968411,,,,,,
205852,,-0.2223913,,,,0.21340655,,,,,,,,,,,,,,-0.21269092,,,,,,,,,,,,,,,,,,,,,,,,-0.19313928,,,,,,,-0.5385485,,-0.16252457,,,,,,,,-0.23889501,,,,1.2845502,,,,,,,-0.46463034,-0.16577145,,,,,
207023,,-0.31077766,,,,,,-0.54321194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24141417,,,,0.33168116,,,,,-0.43610603,,,,,,,-0.32764655,,-0.20788336,-0.3944303,,,,-0.47606137,,,,,,,-0.6109828,,,,,,
207246,,-0.36943167,,,,,,,,,,,,,,,,,-0.14348628,-0.4002636,,,,,,,,,,,,,,,,,,,,,,-0.2332727,,-0.17606217,,,,,,,-0.6331836,,,,,,,,,-0.15097423,,,,-0.25202793,-0.72613597,,,,,,,-0.6942064,,,,,,
207412,,-0.2080927,,,,-0.29529628,,-0.20689629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17164367,,,,,,,,,0.16189614,,,,,,,,,,,,,-0.14370885,1.2657423,,,,,,,-0.5404527,-0.18516473,,,-0.13781635,,
207806,,-0.41631246,,,,,,,,,,,,,,,,,,-0.20291574,,,,,,,,,,,,,,,,,,,,,,-0.18683334,,,,,,,,,0.19539905,,,,,,,,,-0.13342972,-0.26695374,,,-0.17456044,-0.5521589,,,,,,,-0.6835148,,,,-0.3496795,,
208763,,,,,,,,-0.16240868,,,,,,,,,,,0.11735963,-0.124267176,,,,,,,,,,,,,,,,,,,,,,0.26853386,,,,,,,,,,,-0.11638474,,,,,,,,0.17261374,,,3.6197479,0.33706778,,,,,,,0.55195767,,,,0.13274626,,
209689,-0.17255552,-0.18311785,,,,-0.25961146,,,,,,,,,,,,,0.1401313,,,,,,,,,,,,,,,,,,,,,,,,,-0.13933845,,,,,,,,,-0.14121677,,,,,,,,0.28918865,,,-0.20390274,-0.4688147,,,,,,,-0.50620496,,,,,,
209991,,-0.30670986,,,,0.21673335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14331672,,,,,,,-0.10681783,-0.2713537,,,,-0.40534958,,,,,,,-0.45196187,-0.2033435,-0.10706687,,-0.23509338,,
211071,,-0.309663,,,,,,,,,,,-0.11742965,,,,,,,-0.12678052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20559208,,,,,,,,-0.22517246,,,3.4098926,0.6845682,0.55978835,,,,,,0.90338385,,,,-0.262339,,
211413,,-0.25068057,,,,,,,,,,,,,,,,,,0.15519123,,,,,,-0.16734512,,,,,,,,,,,,,,,,-0.1693618,,,,,,,,,,,,,,,,-0.17071274,,,-0.46698168,,,-0.11847594,-0.16201922,,,,,,,-0.44593433,,,,0.13757366,,
218406,,-0.41237873,,,,-0.31742853,,,,,,,,,,,,,,0.26411134,,,,,,,,,,,,,,,,,,,,,,-0.26612732,,,,,,,,,0.17895812,,,,,,,-0.14473307,,-0.14120787,-0.1764322,,,,-0.33751404,,,,,,,-0.5508863,,,,,,
219441,,-0.512586,,,,0.5692177,,,,,,,,,,,,,,-0.3909455,,,,,,,,,,,,,,,,,,,,,,-0.20033146,,,,,,,,,-0.5106591,,0.17678824,,,,,,,,-0.21705139,,,-0.23340167,-0.7158142,,,,,,,-0.6459224,,,,,,
219579,,-0.28347254,,,,,,-0.47478056,,,,,,,,,,,,-0.35136732,,,,,,,,,,,,,,,,,,,,,,-0.25988013,,,,,,,,,-0.32598224,,,,,,,-0.29011756,,,-0.54835624,,,-0.3037722,-0.7237399,,,,,,,-0.79340714,,,,,,
221421,,-0.34270537,,,,,,,,,,,,,,,,,0.40444613,,,,,,,,,,,,,,,,,,,,,,,-0.22400501,,,,0.40223423,,,,,-0.4740349,0.19006212,0.14194933,,,,,,,-0.1308321,,,,,-0.40167278,,,,,,,-0.5137726,,,,,,
223066,,-0.30664226,,,,-0.24737693,,-0.23308115,,,,,,,,,,,,-0.48035616,,,,,,,,,,,,,,,,,,,,,,-0.2751908,,,,,,,,,-0.47098494,,,,,,,,,-0.27698958,,,,-0.2822985,-0.6866225,,,,,,,-0.72435546,,,,,,
223745,,-0.18674354,,,,,,-0.27584952,,,,,0.13511996,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14654194,,,,,,,,,,,-0.13708502,,,,,,,,,,-0.25070962,,,3.469594,0.36927414,0.25367445,,,,,,0.8477606,,,,,,
223804,,-0.20926899,,,,,,,,,,,,,,,,,,,,,,,-0.21234882,-0.14702505,,,,,,,,,,,,,,,,,,,,,,,,,-0.23036858,,,,,,,,,,,,,0.89487946,0.1385928,0.23974353,,,,,,-0.40679425,,,-0.11208583,-0.10884177,,
227115,,-0.2911329,,,,,,,,,,,,,,,,,,-0.2142048,,,,,,,,,,,,,,,,,,,,,,,,-0.24604453,,,,,,,-0.16918723,,,,,,,,-0.18809444,,,,,-0.23481259,-1.1449127,,,,,,,-0.67331225,-0.17934164,,,-0.28033304,,
228115,,-0.22464146,,,,,,,,,,,,,,,,,,-0.18436337,,,,,,,,,,,,,,,,,,,,,,-0.18356833,,,,,,,,,-0.18006004,,0.12130908,,,,,-0.35715494,,,-0.6794162,,,-0.14287859,0.3203035,,,,,,,-0.7397204,,,,,,
228565,,-0.19455715,0.19015594,,,-0.29350185,,,,,,,,,,,,,,-0.1685926,,,,,,,,,,,,,,,,,,,,,,0.17700106,,,,,,,,,0.14996637,,,,,,,,,,,,,,1.32553,,,,,,,-0.5433728,-0.1774171,,,-0.2991078,,
228821,,-0.1368117,,,,0.294877,,,,,,,,,,,,,-0.12246416,-0.38747102,,,,,,,,,,,,,,,,,,-0.11995315,,,,-0.23061928,,,,,,,,,,,0.13005872,,,,,,,,,,,-0.2022754,-0.56676656,,,,,,,-0.6409759,,,,,,
229444,-0.17819352,-0.2350829,,,,-0.2855576,,,,,,,,,,,,,,-0.21481724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5332849,,,,,,,,,,,,,-0.1462121,1.2352061,,,,,,,-0.52377295,-0.15332541,,,-0.18917397,,
231625,,-0.27016288,,,,-0.22814631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15861844,,,,,,,,,0.24307865,,,,,,,,-0.17487699,,,3.5395749,0.7497123,0.51023537,,,,,,0.9568452,,,,-0.1628489,,
232517,-0.19777645,-0.18988343,,,,-0.30819014,,,,,,,,,,,,,,,,,,,,-0.18211381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4078074,,,-0.23393427,-1.0280222,,,,,,,-0.61285895,,,,-0.37508273,,-0.15820327
233429,,,,,,-0.20224117,,,,,,,0.1125753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15005673,,,,,,-0.09612839,,0.09808823,,,3.4641173,0.42197564,0.33626008,,,,,,0.70391023,0.10166415,,,,,
234373,,,,,,,,,,,,,,,,,,,0.1915915,,,,,,,,,,,,,,,,,,,,,0.18023902,,,,-0.30907342,,,,,,,-0.2498591,,-0.16138843,,,,,,,,0.279008,,,-0.1952468,-0.6121736,,,,,,,-0.53797936,-0.16070172,,,,,
238071,,-0.15351205,,,,,,,,,,,0.1143856,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12005165,,,,,,,,,,,,,,,,,,,-0.10236862,,-0.22247423,,,3.4140332,0.69811875,0.45407084,,,,,,0.86554915,0.10402768,,,,,
244081,,,,,,,,,,,,,-0.14309858,,,,,,,-0.16134411,,,,,,,,-0.10017341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.116353914,,0.15481654,,,3.5190115,0.28275904,0.23319879,,,,,,0.60611105,,,,,0.12766024,
244208,,-0.23560321,,,,-0.20617607,,,,,,,,,,,,,,-0.28857505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5129749,,,,,,,,,,-0.26009753,,,-0.18871492,-0.65288436,,,,,,,-0.6024259,-0.17672743,,,-0.118706256,,
246421,,-0.23115918,,,,,,,,0.11339021,,,,,,,,,,0.1162984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38897422,,,-0.12086859,-1.2242405,,,,,,,-0.565245,-0.18267554,,-0.13756604,-0.22466081,,
248182,,-0.1379305,,,,,,,,0.14969388,,,,,,,,,,,,,,,-0.51514125,-0.47919294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17870359,,-0.38272417,,,-0.18625848,-0.39756015,,,,,,,-0.5622267,,-0.13747251,,,,
249906,,-0.28978106,,,,-0.15445432,,,,,,,,,,,,,,,,,,,,0.11744728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17732772,,,1.0925888,0.45712313,0.57409704,,,,,,0.9037864,0.121518,,,-0.1629623,,
250403,,-0.24672332,,,,-0.24541043,,,,,,,,,,,,,,,,,,,,-0.123911165,,,,,,,,,,,,,,0.20074703,,,,,,,,,,,,,,,,,,,,,-0.25247896,,,-0.1532575,-1.0534666,,,,,,,-0.5373131,-0.17997204,,,-0.3823356,,
251587,0.11812148,-0.29428467,,,,,,,,,,,,,,,,,-0.14755622,-0.42719033,,,,,,,,,,,,,,,,,,,,,,-0.24688178,,,,,,,,,-0.39427873,,,,,,,,,-0.21108373,,,,-0.24561025,-0.7091627,,,,,,,-0.69376874,,,,,,
253585,-0.1755354,,0.20262846,,,,,,,,,,,,,,,,,-0.25861073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24871486,,,,,,,,-0.15146202,,-0.19506384,,,-0.20591515,-0.9944127,,,,,,,-0.6027211,-0.12699823,,,,,
257388,,-0.2625988,,,,,,,,,,,,,,,,,-0.13831726,-0.30351624,,,,,,,,,,,,,,,,,,,,,,-0.24408568,,,,,,,,,-0.46989948,,,,,,,,,-0.3223192,-0.44771317,,,-0.2489131,-0.7020371,,,,,,,-0.694668,,,,,,
257733,,-0.23887219,,,,,,-0.4354778,,,,,,,,,,,,-0.14197731,,,,,,,,,,,,,,,,,,,,,,,,-0.2041796,,,,,,,0.14217763,,,,,,,,,,,,,-0.27478278,-1.0596477,,,,,,,-0.7059388,-0.20230298,,,-0.22120546,,
257751,,-0.23263122,,,,-0.21703035,,,,,,,,,,,,,,,,,,,,-0.23782156,,,,,,,,,,,,,,,,,,,,,,,,-0.16514201,,,,,,,,,,,-0.2877415,,,-0.17405604,-0.5356598,,,,,,,-0.5925605,-0.15793951,,,0.15945792,,
257995,,-0.28169638,,,,-0.14271648,,,,,,,-0.11803291,,,,,,,-0.14136101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26622736,,,,,,,,,,-0.2081122,,,3.5010605,0.7059155,0.5766369,,,,,,0.93701303,,,,,,
258508,,-0.24848026,,,,-0.2012176,,,,,,,,,,,,,,-0.39993548,,,,,,,,,,,,,,,,,,,,,,-0.25666416,,,,,,,,,-0.41319436,,,,,,,,,,0.13717642,-0.12510166,,-0.2576533,-0.74099314,,,,,,,-0.6982392,,,,,,
259415,,-0.19100486,,,,-0.17526175,,,,,,,,,,,,,,-0.09695611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2874591,,,,,,,,,,,,,3.3807418,-0.44400343,0.33532187,,,,,,-0.26638794,,,,-0.19797009,0.08519731,
266389,,-0.22185494,,,,-0.23776099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14383431,,,,,,,,,,,-0.3897575,,,,,,,,,,-0.23136066,,,-0.18677394,1.1208353,,,,,,,-0.57880414,-0.17785168,,,-0.11540013,,
266891,,-0.30201763,,,,,,,,0.1559674,,,,,,,,,,0.26497585,,,,,,,,,,,,,,,,,,,,,,-0.14126293,,-0.22955841,,,,,,,0.20137797,,,,,,,,,-0.17183906,-0.2479997,,,,-0.35786676,,,,,,,-0.5729668,,,,,,
266905,,-0.4112932,,,,-0.2368231,,,,,,,,,,,,,,-0.4652063,,,,,,,,,,,,,,,,,,,,,,-0.23040842,,,,,,,,,0.16107696,,,,,,,,,,-0.24483234,,,-0.22256562,-0.62478065,,,,,,,-0.70722055,,,,-0.3765909,,
267289,,-0.15207839,,,,0.15300617,,-0.45739278,,,,,,,,,,,0.19104975,-0.24713358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21160695,,,-0.21737552,-1.276967,,,,,,,-0.5803241,-0.14353809,,,,,
268848,,-0.17615625,,,,0.27282012,,,,,,,,,,,,,0.13918507,0.14330617,,,,,,-0.14819151,,,,,,,,,,,,,,,,-0.15366226,,,,,,,,,,,,,,,,,,,0.17206763,,,,,,,,,,,-0.55171746,,,,0.14124516,,0.13889779
268878,,-0.31200987,,,,-0.18207027,,,,,,,,,,,,,,0.22924682,,,,,,,,,,,,,,,,,,,,,,-0.18397364,,,,,,,,,0.17586306,,,,,,,,,-0.16373013,-0.41914457,,,,-0.4101205,,,,,,,-0.59412396,,,,-0.1718478,,
271715,,-0.09924228,,,,-0.13125178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17655696,,,0.19574066,,,,,,,,0.16219635,,,3.3890047,0.20766775,0.1455944,,,,,,-0.3911067,,,,,0.12844175,
274445,-0.24260983,-0.15000819,,,,0.13088945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20016988,,-0.11628241,,,,,,,,,,,1.0531962,0.40449318,,,,,,,0.79160744,0.1218893,,,-0.14732757,,
275675,,-0.17611632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3321634,,,,,,,,-0.12942363,,-0.2571702,,,3.3988905,0.18479155,0.12646103,,,,,,-0.5042491,,,,-0.14806627,0.09989934,
276808,,-0.22675994,,,,0.10138632,,,,,,,-0.096728705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22440034,,,,,,,,,,-0.27198127,,,-0.15926716,-1.0441877,,,,,,,-0.56327486,-0.13522713,,,-0.12715067,,
282628,,,,,,-0.41672376,,-0.27080938,,,,,,,,,,,,0.21116228,,,,,,,,,,,,,,,,,,,,,,-0.2375316,,,,,,,,,-0.5805907,,,,,,,,,-0.27085233,-0.46929663,,,-0.1957295,-0.49607098,,,,,,,-0.6594091,,,,,,
284652,,-0.11941232,,,,,,-0.5444632,,,,,,,,,,,-0.17405419,-0.4568975,,,,,,,,,,,,,,,,,,,,,0.18435755,0.43663862,,,,,,,,,0.22180077,,,,,,,,,,,,,-0.1386852,-0.45669442,,,,,,,-0.62713397,,,,,,
287771,,-0.14554009,0.2481207,,,-0.31018534,,0.11968939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3512166,,,,,,,,,,-0.16425742,,,-0.17230856,1.1217812,,,,,,,-0.55314744,-0.16367815,,,,,
288935,,,,,,,,,,,,,-0.14335923,,,,,,,-0.19548395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15458505,,0.2034781,,,,,,,,-0.22770971,,,3.5474498,0.3064332,0.21101388,,,,,,0.7760839,,,,-0.19209598,,
289915,,-0.12916036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11268772,,-0.16386732,,,3.4609392,0.71092826,0.47248077,0.102731206,,,,,0.9371806,0.11198894,,,-0.1964876,,
291818,,-0.1366878,,,,,,,,,,,-0.11555778,,,,,,,-0.13289805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28412914,,,,,,,,,,-0.123571016,,,3.5103729,0.6971598,0.5658727,,,,,,0.9347033,,,,-0.16394587,,
292783,,,,,,,,,,,,,-0.1361942,,,,,,,-0.16447312,,,,,,-0.12495643,,,,,,,,,,,,,,0.14366913,,,,,,,,,,-0.16712956,,,-0.1532394,,,,,,,,-0.1735884,,,3.671817,0.26045993,,,,,,,0.55392957,,,,,,
293430,-0.18489039,-0.14922349,,,,-0.2839488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13979399,,,,-0.21257967,,,,,,,,,,,,,,,,,-0.19633421,,,-0.16233787,1.3314209,,,,,,,-0.5054499,-0.14078447,,,,,
