user_id,kyc_speed_sec,account_age_days,is_high_risk_career,is_high_risk_income,career_income_risk,career_freq,is_app_user,reg_hour,reg_is_night,reg_is_weekend,reg_to_kyc1_days,twd_dep_count,twd_dep_sum,twd_dep_mean,twd_dep_std,twd_dep_max,twd_wit_count,twd_wit_std,twd_wit_max,twd_net_flow,twd_withdraw_ratio,twd_wit_ip_ratio,crypto_dep_count,crypto_dep_mean,crypto_dep_max,crypto_wit_count,crypto_wit_sum,crypto_wit_mean,crypto_wit_max,crypto_currency_diversity,crypto_protocol_diversity,crypto_wallet_hash_nunique,crypto_internal_count,crypto_internal_peer_count,trading_mean,trading_max,trading_buy_ratio,trading_market_order_ratio,swap_count,swap_sum,ip_unique_count,ip_night_ratio,ip_max_shared,fund_stay_sec,pagerank_score,connected_component_size,total_tx_count,first_to_last_tx_days,weekend_tx_ratio,dep_to_first_wit_hours,twd_to_crypto_out_ratio,tx_amount_cv,rapid_kyc_then_trade,crypto_out_in_ratio,same_day_in_out_count,tx_interval_mean,tx_interval_std,tx_interval_min,tx_interval_median,amount_p90_p10_ratio,active_days,if_score,hbos_score,lof_score,gnn_emb_0,gnn_emb_1,gnn_emb_2,gnn_emb_3,gnn_emb_4,gnn_emb_5,gnn_emb_6,gnn_emb_7,gnn_emb_8,gnn_emb_9,gnn_emb_10,gnn_emb_11,gnn_emb_12,gnn_emb_13,gnn_emb_14,gnn_emb_15
U120105,,-0.1406277,,,,,-0.19192033,,,,,,,,,,,,,-0.29706326,,,-0.13997447,,,,-0.21105155,,,,,,,,,,,,,-0.25053403,,-0.3157399,,,,,,,-0.46266305,,,,,,,-0.10972555,,,-0.2807694,,,,,,,,,,,,,,,,,,,,,
U120106,,-0.1342308,,,,0.09163506,,,,,,,,,,,,,,,,,,,-0.12829454,,-0.16775988,,,,,,,,,-0.109449185,,,,-0.18844566,,,,,,,,,,,,,,,,-0.17015952,,-0.13969876,-0.27685043,,,,,0.09641309,,,,,,,,,,,,,,,,
U120107,,-0.19530588,,,,,,-0.13834205,,,,,-0.14681102,,,,,,,-0.17397909,,,,,,,-0.1686972,,,,,,,,,-0.12097484,,,,-0.15719382,,,,,,,,,-0.13443387,,,,,,,,,,-0.485985,,,,,0.11913521,,,,,,,,,,,,,,,,
U120108,,-0.10299211,,,,0.10993601,,-0.25547844,,,,,-0.1152491,,,,,,,-0.12829684,,,,,,,-0.1784645,,,,,,,,,,,,,-0.18225639,,-0.45237345,,,,,,,-0.14464872,,,,,,,,,,-0.34465796,,,,,,,,,,,,,,,,,,,,,
U120109,,,,,,,,,,,,,-0.11486146,,,,,,,-0.14188352,,,-0.10989607,,,,-0.1861182,,,,,,,,,,,,,-0.18106058,,-0.12814324,,,,,0.12230026,-0.16815089,-0.1357742,,,,,,,,-0.11116171,,,,,,,,,,,,,,,,,,,,,,,
U120110,,-0.10866891,,,,,-0.19124775,,,,,0.1094376,-0.13437454,,,,,,,-0.19754805,,,,,,,-0.19485372,-0.12624486,,,,,,,,,,,,-0.15457259,,,,,,,0.121677384,,,,,,,,,,,,-0.30955344,,,,,,,,,,,,,,,,,,,,,
U120111,,-0.14032182,,,,,-0.20069411,,,,,,,,,,,,,0.11136694,,,-0.10498796,,,,-0.15454659,-0.09903961,,,,,,,,,,,,-0.1820929,,,,,,,,,0.088845454,,,,,,,-0.11658552,,,-0.28458083,,,,,,,,,,,,,,,,,,,,,
U120112,,-0.14739597,,,,,-0.226256,,,,,,-0.13189463,,,,,,,-0.19266699,,,-0.124297194,,,,-0.18213332,,,,,,,,,,,,,-0.23555474,,,,,,,,,-0.21384735,,,,,,,,,-0.11742045,-0.1952956,,,,,,,,,,,,,,,,,,,,,
U120113,,,,,,,-0.24562287,-0.30985823,,,,,,,,,,,,-0.22155191,,,-0.11561412,,,,-0.23526542,-0.13095012,-0.13310574,,,,,,,,,,-0.1293972,-0.35130075,,,,,,,,,-0.19648401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U120114,,-0.25914448,,,,,,,,,,0.16004387,0.30202925,,,,,,,0.1603656,,,,,,,0.6582928,,0.25446144,,,,,,,,,0.26533055,,,,,,,,,,,,,,,,,,0.16861731,0.1527084,,-0.35006738,,,,,,,,,,,,,,,,,,,,,
U120115,,-0.21790741,,,,,-0.17869383,,,,,,-0.12709118,,,,,,,-0.11925313,,,,,,,-0.16095164,,,,,,,,,,,0.33708557,,-0.1604651,,,,,,,,,,,,,,,,-0.15473896,-0.16767731,,-0.25729728,,,,,,,,,,,,,,,,,,,,,
U120116,,-0.14491417,,,,0.13156675,,,,,,,,,,,,,,0.14443815,,,,-0.10175365,,,-0.10921103,,,,,,,,,,,,,-0.13865219,0.21321912,,0.101519406,,,,,,,,,,,,,-0.107099734,,,-0.2867575,,,,,,,,,,,,,,,,,,,,,
U120117,,-0.18548869,,,,0.2359586,,-0.279933,,,,,-0.14573888,,,,,,,-0.14703791,,,,,,,-0.2021155,-0.13643909,,,,,,,,,,,,-0.21487701,,,,,,,,,-0.41984573,,,,,,,,,,-0.28412488,,,,,,,,,,,,,,,,,,,,,
U120118,,-0.13700005,,,,,,-0.1173518,,,,,,,,,,,,-0.17391701,,,-0.12777768,,,,-0.23154865,,,,,,,,,,,,-0.122441284,-0.33444163,,,,,,,,,-0.5143544,,,,,,,-0.12652886,,,-0.12070522,,,,,,,,,,,,,,,,,,,,,
U120119,,-0.17133527,,,,,,,,,,,-0.1249765,,,,,,,,,,,-0.27504176,-0.14712451,,,,,,-0.18114182,,,,,,,,,0.45217574,,,,,,,,,,,,,,,,-0.15008353,-0.13863173,-0.16262741,0.32368237,,,,,,,,,,,,,,,,,,,,,
U120120,,-0.11162706,,,,0.16954173,,,,,,,-0.12519483,,,,,,,-0.12935823,,,,,,,-0.2147517,-0.116490826,,,,,,,,,,,,-0.28236577,,,,,,,,,0.10654643,,,,,,,,,0.18330897,0.15450907,,,,,,,,,,,,,,,,,,,,,
U120121,,-0.09962748,,,,,,,,,,,-0.11590404,,,,,,,-0.1278178,,,,,,,-0.20776764,-0.11148515,-0.1048618,,,,,,,,,0.099289924,,-0.16383134,,,,,,,0.12194849,,,,,,,,,,,,-0.15452401,,,,,,,,,,,,,,,,,,,,,
U120122,0.08400678,-0.18972583,,,,,,,,,,,-0.14227676,,,,,,,-0.09717077,,,,,,,-0.17426343,,,,,,,,,,,,0.15836251,0.4557546,,0.0994985,,,,,,,0.08737266,,,,,,,0.10080758,,,,,,,,,,,,,,,,,,,,,,,,
U120123,,-0.10627029,,,,,,,,,,,,,,,,,,-0.28829923,,,-0.11225087,,,,-0.21893756,,-0.10356217,,,,,,,,,,-0.09258109,-0.25969416,,,,,,,,,0.13423364,,,,,,,-0.13436836,,,-0.29616213,,,,,,,,,,,,,,,,,,,,,
U120124,,-0.14496939,,,,,-0.15047696,,,,,,,,,,,,0.13198219,,,,0.24550441,,,,-0.15050897,,,-0.15420336,,,,,,,,,,,,-0.35492665,,,,,,-0.19204645,,-0.19494456,,,,,,,,,0.22994754,,,,,,,,,,,,,,,,,,,,,
U120125,,-0.16750002,,,,,,0.1317496,,,,,,,,,,,,0.17780122,,,,0.15064402,,,,,,,,,,,,,,,,-0.18198432,0.2453848,,0.13834834,,,,,,-0.21723355,,,,,,,,,0.11754647,0.13396631,,,,,,,,,,,,,,,,,,,,,
U120126,,-0.1603461,,,,,,-0.22705251,,,,,-0.13722754,,,,,,,-0.15656193,,,,-0.14652245,-0.11312364,,-0.20172457,,,,,,,,,,,,,-0.17497826,,,,,,,0.116066255,,,,,,,,,,,,-0.29547125,,,,,,,,,,,,,,,,,,,,,
U120127,,,,,,,-0.2011622,,,,,,,,,,,,,-0.2318051,,,,,,,-0.146899,-0.080591686,-0.079393856,,,,,,,,,,0.11017581,0.28290465,,,,,,,,,0.12867683,,,,,,,-0.13393906,,,-0.4054545,,,,,,,,,,,,,,,,,,,,,
U120128,-0.30135226,,,,,,-0.15619175,,,,,,,,,,,,,-0.29655325,,,-0.1071919,,,,-0.2259839,,-0.10441221,,,,,,,,,,,-0.26383764,,,,,,,,,0.11637467,,,,,,,-0.13341458,,,-0.28912684,,,,,,,,,,,,,,,,,,,,,
U120129,-0.3108888,,,,,,-0.13700007,,,,,,,,,,,,0.1707051,0.116414204,,,,-0.38639936,-0.20411126,,-0.15569489,,,,,,,,,,,,,-0.12612772,,,,,,,,,,,,,,,,,,,,,,0.13313684,,0.116910964,,,,,,,,,,,,,,,,
U120130,,-0.22207683,,,,,-0.28542304,0.09823796,,,,-0.14637956,0.23776451,,,,,,,,,,,,,,0.4756251,,,,,,,,,,,,,-0.22694702,,,,,,,-0.17750373,,-0.41654202,,,,,,,-0.1402104,,,,,,,,,,,,,,,,,,,,,,,,
U120131,-0.14309615,,,,,,-0.16112861,,,,,0.10514561,,,,,,,,-0.1325605,,,,,,,-0.15584858,,-0.10264608,,,,,,,,,,,-0.14556484,,-0.2565281,,,,,0.113241285,,,,,,,,,,,,-0.30390003,,,,,,,,,,,,,,,,,,,,,
U120132,-0.19169357,,,,,,-0.14590728,,,,,,,,,,,,0.2607089,,,,,,,,-0.18369313,,,,,,,,,,,,,-0.28051424,,-0.1741698,,0.16139637,,,,,,,,,,,,-0.2575317,-0.11655395,,-0.18728502,,,,,,,,,,,,,,,,,,,,,
U120133,-0.23920244,-0.1560396,,,,0.1257313,-0.2102857,,,,,,,,,,,,,0.17919149,,,,0.14537387,,,,,,,,,,,,,,,,,0.2912156,,0.1646737,,,,,,-0.26753885,,,,,,,,,,-0.22825065,,,,,,,,,,,,,,,,,,,,,
U120134,,-0.16747187,,,,,,,,,,,-0.14306636,,,,,,,-0.104162745,,,,,,,-0.1534568,,,,,,,,,,,,,0.32497567,,0.107557304,,,,,,,,,,,,,,-0.18861867,-0.18423338,-0.11773858,-0.22810933,,,,,,,,,,,,,,,,,,,,,
U120135,,-0.20733732,,,,,-0.2076237,,,,,0.1622205,0.1671287,,,,,,,,,,,,,,0.34679025,,,,,,,,,,-0.101797864,,,-0.14044079,,-0.2751617,,,,,0.14178768,,,,,,,,,,,,-0.30882248,,,,,,,,,,,,,,,,,,,,,
U120136,,-0.17688172,,,,,-0.20419994,,,,,0.10640819,,,,,,,,-0.08311815,,,,,,,-0.16076632,,,,,,,,,,,,0.15002932,0.6188238,,0.10265434,,,,,,,,,,,,,,0.12738782,,,-0.38728327,,,,,,,,,,,,,,,,,,,,,
U120137,,-0.20805311,,,,,-0.2381331,,,,,,,,,,,,,0.17311537,,,-0.10645495,0.08636038,,,-0.11703603,,,,,,,,,,,,,-0.3127338,,,,,,,,,0.11701017,,,,,,,-0.391698,,,-0.3267354,,,,,,,,,,,,,,,,,,,,,
U120138,,-0.20107897,,,,,-0.18077548,,,,,0.14779404,0.18899806,,,,,,,0.121838786,,,,,,,0.41323206,,0.1409864,,,,,,,,,,,0.3580544,,-0.3933763,,,,,,,,,,,,,,,,,-0.6583426,,,,,,,,,,,,,,,,,,,,,
U120139,,,,,,0.2067352,-0.19286929,,,,,,,,,,,,,-0.16621123,,,-0.10699315,,,,-0.19925271,,-0.104593046,,,,,,,,,,,-0.24503165,,,,,,,,,0.12691161,,,,,,,-0.120275036,,,-0.27866465,,,,,,,,,,,,,,,,,,,,,
U120140,,-0.16222464,,,,,-0.22759022,,,,,,,,,,,,,0.1840545,,,-0.1435331,,,,-0.13305955,,,,,,,,,,,,,-0.2139689,,,,,,,,,-0.42432752,,,,,,,-0.129385,,,-0.26055795,,,,,0.11016852,,,,,,,,,,,,,,,,
U120141,,-0.23982501,,,,,-0.27505317,,,,,,0.11096214,,,,,,,,,,,,,,0.28131163,,0.16260077,,,,,,,,,,,-0.18852961,,0.10439545,,,,,,,0.10798395,,,,,,,0.13948941,,,-0.30029857,,,,,,,,,,,,,,,,,,,,,
U120142,,-0.18811347,,,,,-0.25179648,,,,,,,,0.10104823,,,,,-0.102697134,,,-0.10897476,,,,-0.14963233,,,,,,,,,,-0.10879612,,,-0.2647167,,,,,,,,,-0.47888437,,,,,,,,,,0.14858562,,,,,,,,,,,,,,,,,,,,,
U120143,,-0.22118618,,,,,-0.2490254,,,,,,,,,,,,,0.10325237,,,-0.13238212,,,,-0.13824111,,,,,,,,,,,,,-0.2671982,,,,,,,,,-0.1768869,,,,,,,-0.29894137,-0.08610614,,-0.20175582,,,,,,,,,,,,,,,,,,,,,
U120144,,-0.12861297,,,,,-0.23830798,,,,,,0.12653142,,0.08124186,,,,,,,,,,,,0.18552491,,,,,,,,,,,,,0.37522832,,0.118465066,,,,,,,0.09369404,,,,,,,-0.094217844,,,0.18520421,,,,,,,,,,,,,,,,,,,,,
U120145,,-0.11309635,,,,,-0.19976027,,,,,,,,,,,,,0.16866122,,,-0.101926565,,,,-0.12167606,,,,,,,,,,,,,-0.19548517,,,,,,,,,0.11126277,,,,,,,-0.13246593,,,-0.25012168,,,,,0.09883619,,,,,,,,,,,,,,,,
U120146,,-0.1572712,,,,,-0.19862567,,,,,,,,,,,,,-0.18038413,,,,,,,-0.12987345,,,,,,,,,-0.11412347,,0.20237365,,-0.18755628,,-0.24501804,,,,,,,0.12012847,,,,,,,,,,0.18597098,,,,,,,,,,,,,,,,,,,,,
U120147,,,,,,,-0.19552281,,,,,,,,,,,,,-0.11544932,,,-0.10980993,,,,-0.20982958,-0.1143276,-0.13635324,,,,,,,,,,,-0.25111794,,-0.124918774,,,,,,-0.10441936,,,,,,,,,,,0.17787057,,,,,,,,,,,,,,,,,,,,,
U120148,,-0.13983223,,,,,-0.16827044,,,,,,,,,,,,,,,,,,,,-0.17832991,,,,,,,,,-0.126101,,,,-0.17280126,,-0.20793585,,,,,,,-0.3510862,-0.19038314,,,,,,,-0.1586071,,-0.260095,,,,,,,,,,,,,,,,,,,,,
U120149,,-0.16910626,,,,,-0.15976024,,,,,,,,,,,,,,,,,-0.32308084,-0.18431683,,-0.16516307,,,,,,,,,,,,,-0.12342483,,,,,,,,,,,,,,,,,-0.11548313,-0.12043104,-0.43418127,,,,,0.124409676,,,,,,,,,,,,,,,,
U120150,,-0.13590162,,,,,-0.19097598,,,,,,,,,,,,,0.1646218,,,-0.10380176,,,,-0.12178116,,,,,,,,,,,,,-0.20233412,,,,,,,,,0.110819906,,,,,,,-0.15595609,,,-0.3348124,,,,,0.09465397,,,,,,,,,,,,,,,,
U120151,,-0.15736257,,,,,-0.16246723,,,,,,,,,,,,,,,,,-0.44241682,-0.2652301,,-0.14954892,,,,,,,,,,,,,-0.15822813,,,,,,,,,,,,,,,,-0.2020402,,-0.12114034,-0.29471147,,,,,0.1157693,,,,,,,,,,,,,,,,
U120152,,-0.18006347,,,,0.17446014,-0.16336837,,,,,,,,,,,,,-0.1676712,,,,,,,-0.14173599,,,,,,,,,,,,,-0.12607084,,-0.25787562,,,,,,,-0.14233778,,,,,,,,-0.13605092,,-0.30564135,,,,,,,,,,,,,,,,,,,,,
U120153,,-0.14784965,,,,,-0.2081658,,,,,,,,,,,,,0.15416642,,,-0.1236357,,,,-0.11704809,,,,,,,,,,,,,-0.21734156,,,,,,,,,-0.40584302,,,,,,,-0.14562663,,,-0.3182993,,,,,0.10376362,,,,,,,,,,,,,,,,
U120154,,-0.12662297,,,,,-0.17540719,,,,,,,,,,,,,-0.27641442,,,-0.10981082,,,,-0.21393003,,,,,,,,,,,,,-0.2353542,,-0.3242851,,,,,,,0.13051231,,,,,,,-0.121594824,,,-0.28184184,,,,,,,,,,,,,,,,,,,,,
U120155,,-0.10457989,,,,,-0.17825808,,,,,,,,,,,,,,,,,-0.20045282,-0.21446247,,-0.16480577,,,,,,,,,-0.13532047,,,,-0.17151028,,,,,,,,,,,,,,,,-0.17338511,,-0.11035411,-0.36935085,,,,,,,,,,,,,,,,,,,,,
U120156,,-0.14109296,,,,,,,,,,,-0.10062982,,,,,,,-0.12857008,,,,,,,-0.15424757,,,,,,,,,,,,0.082891636,0.22707789,,,,,,,,,0.10260408,,,,,,,-0.13214605,,-0.10097326,-0.3771246,,,,,,,,,,,,,,,,,,,,,
U120157,,-0.1633877,,,,0.11089374,,,,,,0.15463439,0.1176385,,,,,,,,,,,,,,0.3108944,,,,,,,,,,-0.123371765,,,-0.20682047,,-0.2968536,,,,,0.13904808,,-0.1054555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U120158,,-0.19764456,,,,,,,,,,,,,,,,,,,,,,,,,0.18672258,,,,,,,,,-0.118364304,-0.14907542,,,-0.21241339,,-0.45888594,,,,,,,0.105129935,,,,,,,-0.2323551,-0.18251695,0.12637393,,,,,,,,,,,,,,,,,,,,,,
U120159,,,,,,,-0.18779631,,,,,,,,,,,,,-0.2652038,,,-0.10521306,,,,-0.22669318,,-0.106152,,,,,,,,,,-0.10138484,-0.26569164,,,,,,,,,0.12083674,,,,,,,-0.13701026,,,-0.31288454,,,,,,,,,,,,,,,,,,,,,
U120160,,-0.31770054,,,,,,-0.32002926,,,,,,,,,,,,,,,,,,,0.20205103,,,,,,,,,,,0.29979154,,-0.14238895,,-0.4231847,,,,,,,0.12074942,,,,,,,-0.11875394,-0.19123164,,-0.4598408,,,,,,,,,,,,,,,,,,,,,
U120161,,-0.2229485,,,,0.08965074,,0.09074486,,,,,,,,,,,,,,,,,,,0.19148749,,0.09181417,,,,,,,,,,,-0.2173051,,,,,,,-0.12794706,,,,,,,,,0.090953976,,0.14353861,0.18333815,,,,,,,,,,,,,,,,,,,,,
U120162,,-0.16358282,,,,0.12093617,,,,,,,,,,,,,,0.19468208,,,0.081838675,0.14545575,0.08439806,,,,,,,,,,,,,,,-0.2021891,0.2236228,,0.14294134,,,,,,,,,,,,,-0.11190681,,,,,,,,,,,,,,,,,,,,,,,,
U120163,,-0.16174749,,,,0.12958647,,,,,,,-0.13562742,,,,,,,-0.17439474,,,,,,,-0.17127705,,,,,,,,,,,0.28436276,,-0.19057481,,,,,,,,,0.1160922,,,,,,,-0.12408285,,,-0.29045472,,,,,,,,,,,,,,,,,,,,,
U120164,,-0.13643551,,,,,,,,,,,-0.11253665,,,,,,,,,,,-0.1692935,-0.14665967,,-0.19569252,-0.08684548,-0.097979024,,,,,,,,,,,-0.1906946,,,,,,,,,,,,,,,,,,-0.0935421,-0.10775134,,,,,,,,,,,,,,,,,,,,,
U120165,,-0.13632421,,,,0.121324115,,-0.3588414,,,,,-0.13698575,,,,,,,-0.20798573,,,-0.13137358,,,,-0.1913122,,,,,,,,,,,,,-0.24332367,,,,,,,,,-0.42138153,,,,,,,,,,0.14242363,,,,,,,,,,,,,,,,,,,,,
U120166,,-0.11325341,,,,0.1375941,-0.2540516,-0.29643095,,,,,,,,,,,,-0.19173709,,,-0.115648404,,,,-0.19088778,,,,,,,,,,,,,-0.27286416,,-0.26461518,,,,,,,,,,,,,,-0.11724169,,,,,,,,,,,,,,,,,,,,,,,,
U120167,,-0.24454111,,,,,,,,,,0.11768957,,,,,,,,,,,,,-0.10647922,,0.26261306,,0.13726667,,-0.11515389,,,,,,,,,-0.11652791,,-0.45820716,,,,,0.11726199,,,,,,,,,,,,-0.44276547,,,,,,,,,,,,,,,,,,,,,
U120168,,-0.16146451,,,,0.10178709,,,,,,,-0.14537545,,,,,,,-0.20540474,,,,,,,-0.21559703,-0.18592493,-0.10137251,,,,,,,,,,,-0.16914135,,-0.23786376,,,,,,,,,,,,,,,,,-0.34050915,,,,,,,,,,,,,,,,,,,,,
U120169,,-0.12172175,,,,,,0.10584612,,,,,-0.108665414,,,,,,,-0.25553596,,,-0.14879285,,,,-0.21806447,,,,,,,,,,,,,-0.2741919,,,,,,,,,-0.4203219,,,,,,,-0.13041751,,,-0.3003322,,,,,,,,,,,,,,,,,,,,,
U120170,,,,,,,-0.23568457,,,,,,,,,,,,,-0.23337522,,,-0.128217,,,,-0.24125037,,-0.12448951,,,,,,,,,,-0.13611063,-0.36760998,,,,,,,,,-0.16876265,,,,,,,-0.14350449,,,-0.12612529,,,,,,,,,,,,,,,,,,,,,
U120171,,-0.11073166,,,,,-0.25494748,,,,,,-0.11383579,,,,,,,-0.30450264,,,-0.1402095,,,,-0.23388246,-0.1118048,-0.14362115,,,,,,,,,,,-0.36032596,,,,,,,,,-0.493467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U120172,,-0.12924753,,,,,,,,,,,,,,,,,,0.13558686,,,-0.10086135,0.087851025,,,-0.12795672,,,,,,,,,,,,,-0.20608321,,,,,,,,,0.105875276,,,,,,,-0.16061394,,,-0.36619318,,,,,0.10261227,,,,,,,,,,,,,,,,
U120173,,-0.11423979,,,,0.09296045,,,,,,,,,,,,,,0.12080499,,,-0.10424573,,,,-0.15272501,-0.09503428,,,,,,,,,,,,-0.17978811,,,,,,,,,0.11013155,,,,,,,-0.12101006,,,-0.25997916,,,,,,,,,,,,,,,,,,,,,
U120174,,-0.17859688,,,,,,,,,,0.13530299,0.19531494,,0.09536871,,,,,,,,,,,,0.3741004,,0.16966547,,,,,,,,,,0.1326948,0.6258403,,0.11473725,,,,,,,,,,,,,,-0.1130901,,,,,,,,,,,,,,,,,,,,,,,,
U120175,,-0.21953712,,,,,,-0.2224075,,,,,,,,,,,,,,,0.16416042,,,,0.117736846,,,,,,,,,,-0.12150931,0.32656524,,-0.15992793,,-0.63431925,,,,,,,,,,,,,,-0.18294558,-0.16839133,,,,,,,,,,,,,,,,,,,,,,,
U120176,,,,,,,,,,,,,-0.13041817,,,,,,,-0.09536747,,,,,,,-0.204289,-0.13372864,,,,,,,,,,0.14135459,,-0.15712051,,-0.3718282,,,,,,,0.116626665,,,,,,,-0.13771695,,,-0.25741643,,,,,,,,,,,,,,,,,,,,,
U120177,,-0.17473733,,,,0.15050726,,,,,,,,,,,,,,,,,,-0.22904031,-0.18037939,,-0.15788499,,,,,,,,,,,,,-0.16638316,,,,,,,,,-0.3197951,,,,,,,,,-0.1331285,-0.36441058,,,,,0.11259979,,,,,,,,,,,,,,,,
U120178,,-0.15227759,,,,,,,,,,,,,,,,,0.15960899,0.12102142,,,,-0.3896772,-0.21354431,,-0.13881937,,,,,,,,,,,,,-0.17363659,,,,,,,,,,,,,,,,,,,0.251898,,,,,0.11754069,,,,,,,,,,,,-0.088248625,,,,
U120179,,,,,,,-0.18089716,,,,,,,,,,,,,-0.21247749,,,-0.11834276,,,,-0.21078385,-0.13006449,-0.11706354,,,,,,,,,,,-0.30928588,,-0.15000743,,,,,,,,,,,,,,-0.16352507,,,-0.13113625,,,,,,,,,,,,,,,,,,,,,
U120180,,-0.1308608,,,,,,-0.24768716,,,,,,,,,,,,-0.27658924,,,-0.11078892,,,,-0.21191056,,,,,,,,,,,,,-0.24746208,,-0.33936235,,,,,,,0.1356089,,,,,,,-0.10349197,,,-0.2979493,,,,,,,,,,,,,,,,,,,,,
U120181,,,,,,,,,,,,,-0.16269507,,,,,,,-0.14414088,,,0.16170569,,,,-0.18645796,,,-0.17660336,-0.12245927,,,,,,,,,0.12826385,,-0.42748114,,,,,,,,,,,,,,,,-0.112091176,0.16583014,,,,,,,,,,,,,,,,,,,,,
U120182,,-0.16271916,,,,,-0.2083955,,,,,,,,,,,,,-0.10175904,,,,,,,,,,,,,,,,,-0.0840147,,0.10699263,0.23433986,,0.10724687,,,,,,,-0.11553179,,,,,,,,,-0.104440324,-0.48414442,,,,,,,,,,,,,,,,,,,,,
U120183,,-0.19703291,,,,,-0.30039406,,,,,,,,,,,,,,,,,,,,0.24298064,,,,,,,,,,-0.15132424,,,-0.2465571,,,,,,,,,-0.25955024,,-0.15676428,,,,,-0.15905748,-0.21361329,,0.1187277,,,,,,,,,,,,,,,,,,,,,
U120184,,-0.13944295,,,,0.14273936,-0.20757732,-0.3002685,,,,,,,,,,,,-0.1875129,,,,,,,-0.14068717,,,,,,,,,,,,,-0.15690443,,-0.26908526,,,,,,,,,,,,,,,-0.2287574,,-0.25183046,,,,,,,,,,,,,,,,,,,,,
U120185,,,,,,0.12280172,,,,,,,-0.12553647,,,,,,,-0.12425184,,,-0.093382746,,,,-0.19193177,,,,,,,,,-0.08051445,,,,-0.1866948,,,,,,,,,0.1083502,,,,,,,-0.10532553,,,-0.2797026,,,,,,,,,,,,,,,,,,,,,
U120186,,-0.24761377,,,,,,,,,,,,,,,,,,,,,,,,,0.1373672,,0.11942512,,,,,,,,,0.33022502,,-0.22202954,,,,,,,-0.16862592,,0.11225571,,,,,,,0.106348194,,0.13587995,0.16945443,,,,,,,,,,,,,,,,,,,,,
U120187,,,,,,0.21813986,,,,,,,-0.09984546,,,,,,,-0.26479223,,,-0.0987892,,,,-0.23819116,-0.10816182,-0.11744286,,,,,,,,,,,-0.2972558,,,,,,,,,0.12880684,,,,,,,,,,0.17782432,,,,,,,,,,,,,,,,,,,,,
U120188,,-0.2128549,,,,,-0.22005521,-0.29192203,,,,,,,,,,,,,,,,-0.23657148,-0.13459805,,,,,,,,,,,,,,,-0.18138415,,-0.22805117,,0.12309745,,,-0.14439458,,-0.1419421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U120189,,,,,,,-0.23337185,,,,,,-0.10324317,,,,,,,-0.143004,,,,,,,-0.1748017,,,,,,,,,-0.11747311,,,,-0.19789341,,0.078775056,,,,,,,,,,,,,,,-0.09556054,,0.2596674,,,,,,,,,,,,,,,,,,,-0.07181602,,
U120190,,,,,,0.10414667,,,,,,,-0.13320242,,,,,,,-0.10541702,,,-0.09723136,,,,-0.20238084,,,,,,,,,,,,,-0.20451343,,,,,,,,,0.10732766,,,,,,,-0.14644608,,-0.101059765,-0.25687504,,,,,,,,,,,,,,,,,,,,,
U120191,,-0.17722492,,,,,,,,,,,,,,,,,,,,,,-0.16551213,-0.18231308,,-0.15782882,,,,,,,,,-0.14469787,,,,-0.23249939,,-0.45091307,,,,,,,-0.36222008,,,,,,,,,0.15109143,0.21683235,,,,,,,,,,,,,,,,,,,,,
U120192,,,,,,0.1169579,,,,,,0.11412729,-0.14151497,,,,,,,-0.17035076,,,,,,,-0.20976345,-0.1324681,,-0.171457,-0.12829526,,,,,,,,,-0.18265423,,-0.46628186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U120193,,-0.14210299,,,,0.15045592,,,,,,,-0.12905973,,,,,,,-0.18919745,,,-0.13108908,,,,-0.17157371,,,,,,,,,,,,,-0.24227175,,,,,,,,,-0.4488247,,,,,,,,,0.112246335,0.15916644,,,,,,,,,,,,,,,,,,,,,
U120194,,-0.15588892,,,,,,,,,,,-0.152908,,,,,,,-0.18455592,,,-0.12015294,,,,-0.1939995,-0.14112455,,,,,,,,,,,,-0.22175036,,,,,,,,,-0.115935475,,,,,,,-0.14698613,-0.113844305,,,,,,,,,,,,,,,,,,,,,,,
U120195,,-0.12759285,,,,0.112906575,,,,,,,-0.13691597,,,,,,,-0.109970726,,,,,,,-0.2239895,-0.10176133,-0.11434251,,,,,,,,,,,-0.21125445,,,,,,,,,,,,,,,,,,-0.122787505,-0.2828953,,,,,,,,,,,,,,,,,,,,,
U120196,,,,,,0.14329587,-0.15448038,,,,,,-0.13910587,,,,,,,-0.186142,,,,,,,-0.17752086,-0.17871998,,,,,,,,,,0.15193668,,-0.15093075,,,,,,,,,,,,,,,,,-0.13274316,,-0.33359882,,,,,,,,,,,,,,,,,,,,,
U120197,,,,,,,-0.162561,,,,,,-0.13234766,,,,,,,0.09429125,,,,,,,-0.1657572,-0.092104726,,,,,,,,,,,,-0.19492786,,,,,,,,,0.102465995,,,,,,,,-0.12726012,-0.09165969,-0.30085093,,,,,,,,,,,,,,,,,,,,,
U120198,,-0.14557669,,,,0.14924562,,,,,,,,,,,,,,,,,,-0.40118903,-0.21502863,,-0.101209,,,,,,,,,,,,,0.30468634,,,,,,,,,,,,,,,,,-0.1400161,-0.16727506,-0.5932715,,,,,0.09947419,,,,,,,,,,,,,,,,
